userid,itemid,rating,Time,Location,Companion
1120,tt0454848,5,Weekday,Cinema,Alone
1120,tt0125439,5,Weekday,Cinema,Alone
1120,tt0088763,5,Weekday,Cinema,Alone
1120,tt0133093,5,Weekday,Cinema,Alone
1120,tt1055369,5,Weekday,Cinema,Alone
1120,tt0454876,5,Weekday,Cinema,Family
1120,tt0319262,2,Weekday,Cinema,Family
1120,tt3793764,4,Weekday,Cinema,Family
1120,tt0800369,5,Weekday,Cinema,Family
1120,tt0407304,2,Weekday,Cinema,Family
1120,tt2096673,5,Weekday,Cinema,Family
1120,tt0110357,5,Weekday,Cinema,Family
1120,tt4411490,1,Weekday,Cinema,Family
1120,tt0454848,1,Weekday,Cinema,Family
1120,tt0125439,1,Weekday,Cinema,Family
1120,tt0088763,4,Weekday,Cinema,Family
1120,tt0133093,5,Weekday,Cinema,Family
1120,tt1055369,5,Weekday,Cinema,Family
1120,tt0454876,2,Weekday,Cinema,Partner
1120,tt0319262,5,Weekday,Cinema,Partner
1120,tt3793764,5,Weekday,Cinema,Partner
1120,tt0800369,5,Weekday,Cinema,Partner
1120,tt0407304,5,Weekday,Cinema,Partner
1120,tt2096673,5,Weekday,Cinema,Partner
1120,tt0110357,3,Weekday,Cinema,Partner
1120,tt4411490,5,Weekday,Cinema,Partner
1120,tt0454848,3,Weekday,Cinema,Partner
1120,tt0125439,3,Weekday,Cinema,Partner
1120,tt0088763,5,Weekday,Cinema,Partner
1120,tt0133093,5,Weekday,Cinema,Partner
1120,tt1055369,5,Weekday,Cinema,Partner
1120,tt1369829,1,Weekday,Home,Family
1120,tt0356910,1,Weekday,Home,Family
1120,tt3637328,1,Weekday,Home,Family
1120,tt0405422,1,Weekday,Home,Family
1120,tt0944835,1,Weekday,Home,Family
1120,tt0343660,1,Weekday,Home,Family
1120,tt0388795,1,Weekday,Home,Family
1120,tt1369829,1,Weekend,Home,Family
1120,tt0356910,1,Weekend,Home,Family
1120,tt3637328,1,Weekend,Home,Family
1120,tt0405422,1,Weekend,Home,Family
1120,tt0944835,1,Weekend,Home,Family
1120,tt0343660,1,Weekend,Home,Family
1120,tt0388795,1,Weekend,Home,Family
1120,tt1369829,1,Weekday,Cinema,Partner
1120,tt0356910,1,Weekday,Cinema,Partner
1120,tt3637328,1,Weekday,Cinema,Partner
1120,tt0405422,1,Weekday,Cinema,Partner
1120,tt0944835,1,Weekday,Cinema,Partner
1120,tt0343660,1,Weekday,Cinema,Partner
1120,tt0388795,1,Weekday,Cinema,Partner
1028,tt0454876,3,NA,NA,NA
1028,tt3793764,4,NA,NA,NA
1028,tt0266543,4,NA,NA,NA
1028,tt1453405,4,NA,NA,NA
1028,tt0413267,4,NA,NA,NA
1028,tt0110357,3,NA,NA,NA
1028,tt1232829,4,NA,NA,NA
1028,tt4411490,3,NA,NA,NA
1028,tt1499658,4,NA,NA,NA
1028,tt0405422,5,NA,NA,NA
1028,tt0114369,4,NA,NA,NA
1028,tt0382625,3,NA,NA,NA
1028,tt0111161,5,NA,NA,NA
1028,tt0993846,4,NA,NA,NA
1028,tt0109830,5,NA,NA,NA
1028,tt0088763,4,NA,NA,NA
1028,tt1707386,1,NA,NA,NA
1028,tt0367594,2,NA,NA,NA
1028,tt1133985,2,NA,NA,NA
1028,tt0454876,2,Weekend,Home,Family
1028,tt3793764,4,Weekend,Home,Family
1028,tt0266543,4,Weekend,Home,Family
1028,tt1453405,4,Weekend,Home,Family
1028,tt0413267,4,Weekend,Home,Family
1028,tt0110357,2,Weekend,Home,Family
1028,tt1232829,5,Weekend,Home,Family
1028,tt4411490,3,Weekend,Home,Family
1028,tt1499658,4,Weekend,Home,Family
1028,tt0405422,5,Weekend,Home,Family
1028,tt0114369,5,Weekend,Home,Family
1028,tt0382625,4,Weekend,Home,Family
1028,tt0111161,5,Weekend,Home,Family
1028,tt0993846,4,Weekend,Home,Family
1028,tt0109830,3,Weekend,Home,Family
1028,tt0088763,3,Weekend,Home,Family
1028,tt0454876,2,Weekday,Cinema,Family
1028,tt3793764,4,Weekday,Cinema,Family
1028,tt0266543,4,Weekday,Cinema,Family
1028,tt1453405,4,Weekday,Cinema,Family
1028,tt0413267,4,Weekday,Cinema,Family
1028,tt0110357,4,Weekday,Cinema,Family
1028,tt1232829,2,Weekday,Cinema,Family
1028,tt4411490,2,Weekday,Cinema,Family
1028,tt1499658,3,Weekday,Cinema,Family
1028,tt0405422,2,Weekday,Cinema,Family
1028,tt0114369,2,Weekday,Cinema,Family
1028,tt0382625,3,Weekday,Cinema,Family
1028,tt0111161,2,Weekday,Cinema,Family
1028,tt0993846,3,Weekday,Cinema,Family
1028,tt0109830,2,Weekday,Cinema,Family
1028,tt0088763,3,Weekday,Cinema,Family
1028,tt0454876,4,Weekend,Home,Partner
1028,tt3793764,4,Weekend,Home,Partner
1028,tt0266543,3,Weekend,Home,Partner
1028,tt1453405,3,Weekend,Home,Partner
1028,tt0413267,4,Weekend,Home,Partner
1028,tt0110357,2,Weekend,Home,Partner
1028,tt1232829,5,Weekend,Home,Partner
1028,tt4411490,4,Weekend,Home,Partner
1028,tt1499658,4,Weekend,Home,Partner
1028,tt0405422,5,Weekend,Home,Partner
1028,tt0114369,4,Weekend,Home,Partner
1028,tt0382625,4,Weekend,Home,Partner
1028,tt0111161,3,Weekend,Home,Partner
1028,tt0993846,4,Weekend,Home,Partner
1028,tt0109830,2,Weekend,Home,Partner
1028,tt0088763,3,Weekend,Home,Partner
1028,tt1707386,1,Weekday,Cinema,Alone
1028,tt0367594,3,Weekday,Cinema,Alone
1028,tt1133985,2,Weekday,Cinema,Alone
1028,tt1707386,1,Weekend,Cinema,Alone
1028,tt0367594,2,Weekend,Cinema,Alone
1028,tt1133985,2,Weekend,Cinema,Alone
1028,tt1707386,2,Weekend,Home,Partner
1028,tt0367594,2,Weekend,Home,Partner
1028,tt1133985,2,Weekend,Home,Partner
1006,tt0454876,5,NA,NA,NA
1006,tt0120912,4,NA,NA,NA
1006,tt0266543,4,NA,NA,NA
1006,tt0441773,5,NA,NA,NA
1006,tt0110357,5,NA,NA,NA
1006,tt0315733,5,NA,NA,NA
1006,tt0114369,5,NA,NA,NA
1006,tt0376541,4,NA,NA,NA
1006,tt0109830,5,NA,NA,NA
1006,tt0120338,4,NA,NA,NA
1006,tt3510098,4,NA,NA,NA
1006,tt1375666,5,NA,NA,NA
1006,tt0489099,3,NA,NA,NA
1006,tt0945513,4,NA,NA,NA
1006,tt0110475,5,NA,NA,NA
1006,tt0133093,4,NA,NA,NA
1006,tt1099212,4,NA,NA,NA
1006,tt1453405,2,NA,NA,NA
1006,tt0413267,3,NA,NA,NA
1006,tt1232829,2,NA,NA,NA
1006,tt0454848,2,NA,NA,NA
1006,tt0382625,2,NA,NA,NA
1006,tt0138097,2,NA,NA,NA
1006,tt0816199,1,NA,NA,NA
1006,tt4052394,1,NA,NA,NA
1006,tt1291150,2,NA,NA,NA
1006,tt0454876,4,Weekday,Home,Alone
1006,tt0120912,5,Weekday,Home,Alone
1006,tt0266543,3,Weekday,Home,Alone
1006,tt0441773,3,Weekday,Home,Alone
1006,tt0110357,3,Weekday,Home,Alone
1006,tt0315733,5,Weekday,Home,Alone
1006,tt0114369,5,Weekday,Home,Alone
1006,tt0376541,3,Weekday,Home,Alone
1006,tt0109830,3,Weekday,Home,Alone
1006,tt0120338,3,Weekday,Home,Alone
1006,tt3510098,3,Weekday,Home,Alone
1006,tt1375666,5,Weekday,Home,Alone
1006,tt0489099,4,Weekday,Home,Alone
1006,tt0945513,4,Weekday,Home,Alone
1006,tt0110475,5,Weekday,Home,Alone
1006,tt0133093,3,Weekday,Home,Alone
1006,tt1099212,4,Weekday,Home,Alone
1006,tt0454876,4,Weekend,Cinema,Alone
1006,tt0120912,5,Weekend,Cinema,Alone
1006,tt0266543,4,Weekend,Cinema,Alone
1006,tt0441773,4,Weekend,Cinema,Alone
1006,tt0110357,4,Weekend,Cinema,Alone
1006,tt0315733,5,Weekend,Cinema,Alone
1006,tt0114369,5,Weekend,Cinema,Alone
1006,tt0376541,3,Weekend,Cinema,Alone
1006,tt0109830,3,Weekend,Cinema,Alone
1006,tt0120338,4,Weekend,Cinema,Alone
1006,tt3510098,4,Weekend,Cinema,Alone
1006,tt1375666,5,Weekend,Cinema,Alone
1006,tt0489099,4,Weekend,Cinema,Alone
1006,tt0945513,3,Weekend,Cinema,Alone
1006,tt0110475,5,Weekend,Cinema,Alone
1006,tt0133093,4,Weekend,Cinema,Alone
1006,tt1099212,5,Weekend,Cinema,Alone
1006,tt1453405,1,Weekday,Home,Partner
1006,tt0413267,1,Weekday,Home,Partner
1006,tt1232829,1,Weekday,Home,Partner
1006,tt0454848,1,Weekday,Home,Partner
1006,tt0382625,1,Weekday,Home,Partner
1006,tt0138097,2,Weekday,Home,Partner
1006,tt0816199,1,Weekday,Home,Partner
1006,tt4052394,1,Weekday,Home,Partner
1006,tt1291150,2,Weekday,Home,Partner
1006,tt1453405,1,Weekend,Home,Partner
1006,tt0413267,2,Weekend,Home,Partner
1006,tt1232829,1,Weekend,Home,Partner
1006,tt0454848,1,Weekend,Home,Partner
1006,tt0382625,1,Weekend,Home,Partner
1006,tt0138097,3,Weekend,Home,Partner
1006,tt0816199,1,Weekend,Home,Partner
1006,tt4052394,1,Weekend,Home,Partner
1006,tt1291150,2,Weekend,Home,Partner
1015,tt1190080,4,NA,NA,NA
1015,tt0181689,3,NA,NA,NA
1015,tt0356910,4,NA,NA,NA
1015,tt0319262,3,NA,NA,NA
1015,tt3793764,5,NA,NA,NA
1015,tt0268380,5,NA,NA,NA
1015,tt0462538,4,NA,NA,NA
1015,tt0114369,5,NA,NA,NA
1015,tt0382625,5,NA,NA,NA
1015,tt0232500,5,NA,NA,NA
1015,tt0111161,5,NA,NA,NA
1015,tt0993846,5,NA,NA,NA
1015,tt0343660,3,NA,NA,NA
1015,tt0109830,5,NA,NA,NA
1015,tt1707386,4,NA,NA,NA
1015,tt0125439,3,NA,NA,NA
1015,tt0120338,2,NA,NA,NA
1015,tt3510098,4,NA,NA,NA
1015,tt0088763,5,NA,NA,NA
1015,tt0110475,4,NA,NA,NA
1015,tt0133093,5,NA,NA,NA
1015,tt0405422,2,NA,NA,NA
1015,tt0816199,1,NA,NA,NA
1015,tt1133985,1,NA,NA,NA
1015,tt1190080,5,Weekday,Home,Alone
1015,tt0181689,4,Weekday,Home,Alone
1015,tt0356910,4,Weekday,Home,Alone
1015,tt0319262,4,Weekday,Home,Alone
1015,tt3793764,5,Weekday,Home,Alone
1015,tt0268380,4,Weekday,Home,Alone
1015,tt0462538,4,Weekday,Home,Alone
1015,tt0114369,5,Weekday,Home,Alone
1015,tt0382625,5,Weekday,Home,Alone
1015,tt0232500,5,Weekday,Home,Alone
1015,tt0111161,5,Weekday,Home,Alone
1015,tt0993846,4,Weekday,Home,Alone
1015,tt0343660,2,Weekday,Home,Alone
1015,tt0109830,5,Weekday,Home,Alone
1015,tt1707386,3,Weekday,Home,Alone
1015,tt0125439,2,Weekday,Home,Alone
1015,tt0120338,1,Weekday,Home,Alone
1015,tt3510098,4,Weekday,Home,Alone
1015,tt0088763,5,Weekday,Home,Alone
1015,tt0110475,3,Weekday,Home,Alone
1015,tt0133093,5,Weekday,Home,Alone
1015,tt1190080,2,Weekday,Home,Family
1015,tt0181689,2,Weekday,Home,Family
1015,tt0356910,3,Weekday,Home,Family
1015,tt0319262,3,Weekday,Home,Family
1015,tt3793764,4,Weekday,Home,Family
1015,tt0268380,5,Weekday,Home,Family
1015,tt0462538,5,Weekday,Home,Family
1015,tt0114369,2,Weekday,Home,Family
1015,tt0382625,4,Weekday,Home,Family
1015,tt0232500,3,Weekday,Home,Family
1015,tt0111161,4,Weekday,Home,Family
1015,tt0993846,3,Weekday,Home,Family
1015,tt0343660,4,Weekday,Home,Family
1015,tt0109830,5,Weekday,Home,Family
1015,tt1707386,3,Weekday,Home,Family
1015,tt0125439,3,Weekday,Home,Family
1015,tt0120338,1,Weekday,Home,Family
1015,tt3510098,5,Weekday,Home,Family
1015,tt0088763,4,Weekday,Home,Family
1015,tt0110475,5,Weekday,Home,Family
1015,tt0133093,4,Weekday,Home,Family
1015,tt0405422,1,Weekday,Home,Alone
1015,tt0816199,1,Weekday,Home,Alone
1015,tt1133985,1,Weekday,Home,Alone
1015,tt0405422,1,Weekday,Home,Partner
1015,tt0816199,1,Weekday,Home,Partner
1015,tt1133985,1,Weekday,Home,Partner
1041,tt0454876,4,NA,NA,NA
1041,tt0181689,3,NA,NA,NA
1041,tt3793764,5,NA,NA,NA
1041,tt0800369,4,NA,NA,NA
1041,tt0407304,4,NA,NA,NA
1041,tt0405422,3,NA,NA,NA
1041,tt0114369,4,NA,NA,NA
1041,tt0382625,5,NA,NA,NA
1041,tt0293662,3,NA,NA,NA
1041,tt0109830,4,NA,NA,NA
1041,tt0816199,4,NA,NA,NA
1041,tt1133985,4,NA,NA,NA
1041,tt1375666,3,NA,NA,NA
1041,tt0133093,5,NA,NA,NA
1041,tt1099212,5,NA,NA,NA
1041,tt3637328,2,NA,NA,NA
1041,tt1232829,1,NA,NA,NA
1041,tt1291150,2,NA,NA,NA
1041,tt0454876,3,Weekday,Home,Alone
1041,tt0181689,2,Weekday,Home,Alone
1041,tt3793764,5,Weekday,Home,Alone
1041,tt0800369,3,Weekday,Home,Alone
1041,tt0407304,3,Weekday,Home,Alone
1041,tt0405422,2,Weekday,Home,Alone
1041,tt0114369,4,Weekday,Home,Alone
1041,tt0382625,5,Weekday,Home,Alone
1041,tt0293662,3,Weekday,Home,Alone
1041,tt0109830,3,Weekday,Home,Alone
1041,tt0816199,4,Weekday,Home,Alone
1041,tt1133985,4,Weekday,Home,Alone
1041,tt1375666,3,Weekday,Home,Alone
1041,tt0133093,4,Weekday,Home,Alone
1041,tt1099212,5,Weekday,Home,Alone
1041,tt0454876,4,Weekday,Cinema,Family
1041,tt0181689,3,Weekday,Cinema,Family
1041,tt3793764,5,Weekday,Cinema,Family
1041,tt0800369,4,Weekday,Cinema,Family
1041,tt0407304,3,Weekday,Cinema,Family
1041,tt0405422,3,Weekday,Cinema,Family
1041,tt0114369,4,Weekday,Cinema,Family
1041,tt0382625,4,Weekday,Cinema,Family
1041,tt0293662,3,Weekday,Cinema,Family
1041,tt0109830,3,Weekday,Cinema,Family
1041,tt0816199,3,Weekday,Cinema,Family
1041,tt1133985,4,Weekday,Cinema,Family
1041,tt1375666,3,Weekday,Cinema,Family
1041,tt0133093,4,Weekday,Cinema,Family
1041,tt1099212,5,Weekday,Cinema,Family
1041,tt0454876,3,Weekday,Home,Partner
1041,tt0181689,4,Weekday,Home,Partner
1041,tt3793764,5,Weekday,Home,Partner
1041,tt0800369,4,Weekday,Home,Partner
1041,tt0407304,3,Weekday,Home,Partner
1041,tt0405422,4,Weekday,Home,Partner
1041,tt0114369,4,Weekday,Home,Partner
1041,tt0382625,4,Weekday,Home,Partner
1041,tt0293662,3,Weekday,Home,Partner
1041,tt0109830,4,Weekday,Home,Partner
1041,tt0816199,4,Weekday,Home,Partner
1041,tt1133985,5,Weekday,Home,Partner
1041,tt1375666,4,Weekday,Home,Partner
1041,tt0133093,5,Weekday,Home,Partner
1041,tt1099212,5,Weekday,Home,Partner
1041,tt3637328,1,Weekend,Home,Alone
1041,tt1232829,1,Weekend,Home,Alone
1041,tt1291150,3,Weekend,Home,Alone
1041,tt3637328,2,Weekday,Home,Family
1041,tt1232829,3,Weekday,Home,Family
1041,tt1291150,4,Weekday,Home,Family
1041,tt3637328,2,Weekend,Home,Family
1041,tt1232829,3,Weekend,Home,Family
1041,tt1291150,4,Weekend,Home,Family
1097,tt0454876,5,NA,NA,NA
1097,tt0356910,4,NA,NA,NA
1097,tt0319262,5,NA,NA,NA
1097,tt3793764,5,NA,NA,NA
1097,tt0800369,5,NA,NA,NA
1097,tt2096673,5,NA,NA,NA
1097,tt0441773,5,NA,NA,NA
1097,tt1453405,4,NA,NA,NA
1097,tt0110357,5,NA,NA,NA
1097,tt1232829,4,NA,NA,NA
1097,tt3510098,5,NA,NA,NA
1097,tt1375666,5,NA,NA,NA
1097,tt0489099,5,NA,NA,NA
1097,tt1190080,1,NA,NA,NA
1097,tt1657301,3,NA,NA,NA
1097,tt1596343,2,NA,NA,NA
1097,tt1632708,1,NA,NA,NA
1097,tt1099212,1,NA,NA,NA
1097,tt0454876,4,Weekend,Home,Alone
1097,tt0356910,5,Weekend,Home,Alone
1097,tt0319262,5,Weekend,Home,Alone
1097,tt3793764,5,Weekend,Home,Alone
1097,tt0800369,5,Weekend,Home,Alone
1097,tt2096673,5,Weekend,Home,Alone
1097,tt0441773,5,Weekend,Home,Alone
1097,tt1453405,4,Weekend,Home,Alone
1097,tt0110357,5,Weekend,Home,Alone
1097,tt1232829,5,Weekend,Home,Alone
1097,tt3510098,5,Weekend,Home,Alone
1097,tt1375666,5,Weekend,Home,Alone
1097,tt0489099,5,Weekend,Home,Alone
1097,tt0454876,5,Weekend,Home,Family
1097,tt0356910,1,Weekend,Home,Family
1097,tt0319262,5,Weekend,Home,Family
1097,tt3793764,5,Weekend,Home,Family
1097,tt0800369,5,Weekend,Home,Family
1097,tt2096673,5,Weekend,Home,Family
1097,tt0441773,5,Weekend,Home,Family
1097,tt1453405,5,Weekend,Home,Family
1097,tt0110357,5,Weekend,Home,Family
1097,tt1232829,1,Weekend,Home,Family
1097,tt3510098,5,Weekend,Home,Family
1097,tt1375666,5,Weekend,Home,Family
1097,tt0489099,5,Weekend,Home,Family
1097,tt0454876,2,Weekend,Cinema,Partner
1097,tt0356910,4,Weekend,Cinema,Partner
1097,tt0319262,4,Weekend,Cinema,Partner
1097,tt3793764,4,Weekend,Cinema,Partner
1097,tt0800369,4,Weekend,Cinema,Partner
1097,tt2096673,5,Weekend,Cinema,Partner
1097,tt0441773,5,Weekend,Cinema,Partner
1097,tt1453405,5,Weekend,Cinema,Partner
1097,tt0110357,3,Weekend,Cinema,Partner
1097,tt1232829,5,Weekend,Cinema,Partner
1097,tt3510098,5,Weekend,Cinema,Partner
1097,tt1375666,5,Weekend,Cinema,Partner
1097,tt0489099,5,Weekend,Cinema,Partner
1097,tt1190080,1,Weekend,Home,Alone
1097,tt1657301,1,Weekend,Home,Alone
1097,tt1596343,1,Weekend,Home,Alone
1097,tt1632708,1,Weekend,Home,Alone
1097,tt1099212,1,Weekend,Home,Alone
1097,tt1190080,1,Weekend,Cinema,Family
1097,tt1657301,1,Weekend,Cinema,Family
1097,tt1596343,1,Weekend,Cinema,Family
1097,tt1632708,1,Weekend,Cinema,Family
1097,tt1099212,1,Weekend,Cinema,Family
1097,tt1190080,1,Weekend,Cinema,Partner
1097,tt1657301,1,Weekend,Cinema,Partner
1097,tt1596343,1,Weekend,Cinema,Partner
1097,tt1632708,1,Weekend,Cinema,Partner
1097,tt1099212,1,Weekend,Cinema,Partner
1076,tt0454876,5,NA,NA,NA
1076,tt0213149,5,NA,NA,NA
1076,tt0319262,5,NA,NA,NA
1076,tt0266543,5,NA,NA,NA
1076,tt0268380,5,NA,NA,NA
1076,tt0110357,5,NA,NA,NA
1076,ttnanana1,5,NA,NA,NA
1076,tt1499658,4,NA,NA,NA
1076,tt0405422,5,NA,NA,NA
1076,tt0993846,5,NA,NA,NA
1076,tt0343660,5,NA,NA,NA
1076,tt0120338,5,NA,NA,NA
1076,tt1375666,5,NA,NA,NA
1076,tt1369829,2,NA,NA,NA
1076,tt1596343,2,NA,NA,NA
1076,tt2574698,1,NA,NA,NA
1076,tt0454876,5,Weekday,Home,Alone
1076,tt0213149,5,Weekday,Home,Alone
1076,tt0319262,5,Weekday,Home,Alone
1076,tt0266543,5,Weekday,Home,Alone
1076,tt0268380,5,Weekday,Home,Alone
1076,tt0110357,5,Weekday,Home,Alone
1076,ttnanana1,5,Weekday,Home,Alone
1076,tt1499658,5,Weekday,Home,Alone
1076,tt0405422,5,Weekday,Home,Alone
1076,tt0993846,5,Weekday,Home,Alone
1076,tt0343660,5,Weekday,Home,Alone
1076,tt0120338,5,Weekday,Home,Alone
1076,tt1375666,5,Weekday,Home,Alone
1076,tt0454876,5,Weekday,Cinema,Family
1076,tt0213149,5,Weekday,Cinema,Family
1076,tt0319262,5,Weekday,Cinema,Family
1076,tt0266543,5,Weekday,Cinema,Family
1076,tt0268380,5,Weekday,Cinema,Family
1076,tt0110357,5,Weekday,Cinema,Family
1076,ttnanana1,2,Weekday,Cinema,Family
1076,tt1499658,3,Weekday,Cinema,Family
1076,tt0405422,4,Weekday,Cinema,Family
1076,tt0993846,3,Weekday,Cinema,Family
1076,tt0343660,5,Weekday,Cinema,Family
1076,tt0120338,5,Weekday,Cinema,Family
1076,tt1375666,5,Weekday,Cinema,Family
1076,tt0454876,5,Weekend,Cinema,Partner
1076,tt0213149,5,Weekend,Cinema,Partner
1076,tt0319262,5,Weekend,Cinema,Partner
1076,tt0266543,5,Weekend,Cinema,Partner
1076,tt0268380,5,Weekend,Cinema,Partner
1076,tt0110357,5,Weekend,Cinema,Partner
1076,ttnanana1,3,Weekend,Cinema,Partner
1076,tt1499658,4,Weekend,Cinema,Partner
1076,tt0405422,3,Weekend,Cinema,Partner
1076,tt0993846,3,Weekend,Cinema,Partner
1076,tt0343660,5,Weekend,Cinema,Partner
1076,tt0120338,5,Weekend,Cinema,Partner
1076,tt1375666,5,Weekend,Cinema,Partner
1076,tt1369829,2,Weekday,Home,Alone
1076,tt1596343,2,Weekday,Home,Alone
1076,tt2574698,1,Weekday,Home,Alone
1076,tt1369829,2,Weekday,Cinema,Alone
1076,tt1596343,2,Weekday,Cinema,Alone
1076,tt2574698,1,Weekday,Cinema,Alone
1076,tt1369829,2,Weekend,Cinema,Alone
1076,tt1596343,2,Weekend,Cinema,Alone
1076,tt2574698,1,Weekend,Cinema,Alone
1043,tt0120912,5,NA,NA,NA
1043,tt1657301,5,NA,NA,NA
1043,tt0268380,5,NA,NA,NA
1043,tt2096673,4,NA,NA,NA
1043,tt0441773,4,NA,NA,NA
1043,tt0232500,5,NA,NA,NA
1043,tt1707386,4,NA,NA,NA
1043,tt0120338,4,NA,NA,NA
1043,tt0816199,4,NA,NA,NA
1043,tt0945513,4,NA,NA,NA
1043,ttnanana2,5,NA,NA,NA
1043,tt0133093,5,NA,NA,NA
1043,tt1055369,3,NA,NA,NA
1043,tt0800369,4,NA,NA,NA
1043,tt0462538,3,NA,NA,NA
1043,tt0378194,3,NA,NA,NA
1043,tt1099212,3,NA,NA,NA
1043,tt0120912,3,Weekday,Cinema,Alone
1043,tt1657301,5,Weekday,Cinema,Alone
1043,tt0268380,4,Weekday,Cinema,Alone
1043,tt2096673,5,Weekday,Cinema,Alone
1043,tt0441773,5,Weekday,Cinema,Alone
1043,tt0232500,5,Weekday,Cinema,Alone
1043,tt1707386,5,Weekday,Cinema,Alone
1043,tt0120338,4,Weekday,Cinema,Alone
1043,tt0816199,5,Weekday,Cinema,Alone
1043,tt0945513,5,Weekday,Cinema,Alone
1043,ttnanana2,4,Weekday,Cinema,Alone
1043,tt0133093,5,Weekday,Cinema,Alone
1043,tt1055369,5,Weekday,Cinema,Alone
1043,tt0120912,5,Weekend,Cinema,Alone
1043,tt1657301,5,Weekend,Cinema,Alone
1043,tt0268380,4,Weekend,Cinema,Alone
1043,tt2096673,5,Weekend,Cinema,Alone
1043,tt0441773,3,Weekend,Cinema,Alone
1043,tt0232500,4,Weekend,Cinema,Alone
1043,tt1707386,2,Weekend,Cinema,Alone
1043,tt0120338,3,Weekend,Cinema,Alone
1043,tt0816199,4,Weekend,Cinema,Alone
1043,tt0945513,3,Weekend,Cinema,Alone
1043,ttnanana2,4,Weekend,Cinema,Alone
1043,tt0133093,4,Weekend,Cinema,Alone
1043,tt1055369,4,Weekend,Cinema,Alone
1043,tt0120912,3,Weekend,Home,Partner
1043,tt1657301,4,Weekend,Home,Partner
1043,tt0268380,4,Weekend,Home,Partner
1043,tt2096673,5,Weekend,Home,Partner
1043,tt0441773,5,Weekend,Home,Partner
1043,tt0232500,5,Weekend,Home,Partner
1043,tt1707386,5,Weekend,Home,Partner
1043,tt0120338,5,Weekend,Home,Partner
1043,tt0816199,5,Weekend,Home,Partner
1043,tt0945513,4,Weekend,Home,Partner
1043,ttnanana2,5,Weekend,Home,Partner
1043,tt0133093,4,Weekend,Home,Partner
1043,tt1055369,5,Weekend,Home,Partner
1043,tt0800369,2,Weekday,Home,Alone
1043,tt0462538,2,Weekday,Home,Alone
1043,tt0378194,2,Weekday,Home,Alone
1043,tt1099212,2,Weekday,Home,Alone
1043,tt0800369,2,Weekday,Home,Family
1043,tt0462538,2,Weekday,Home,Family
1043,tt0378194,2,Weekday,Home,Family
1043,tt1099212,2,Weekday,Home,Family
1043,tt0800369,4,Weekday,Cinema,Family
1043,tt0462538,4,Weekday,Cinema,Family
1043,tt0378194,3,Weekday,Cinema,Family
1043,tt1099212,3,Weekday,Cinema,Family
1078,tt0454876,5,NA,NA,NA
1078,tt0181689,4,NA,NA,NA
1078,tt3793764,4,NA,NA,NA
1078,tt0266543,4,NA,NA,NA
1078,tt0441773,4,NA,NA,NA
1078,tt1232829,3,NA,NA,NA
1078,tt0111161,4,NA,NA,NA
1078,tt0993846,3,NA,NA,NA
1078,tt0147800,3,NA,NA,NA
1078,tt0343660,4,NA,NA,NA
1078,tt0169547,5,NA,NA,NA
1078,tt1632708,4,NA,NA,NA
1078,tt1564367,4,NA,NA,NA
1078,tt1707386,5,NA,NA,NA
1078,tt1041829,4,NA,NA,NA
1078,tt0120338,5,NA,NA,NA
1078,tt1375666,5,NA,NA,NA
1078,tt2096673,2,NA,NA,NA
1078,tt0413267,3,NA,NA,NA
1078,tt0462538,2,NA,NA,NA
1078,tt0454876,5,Weekend,Home,Alone
1078,tt0181689,5,Weekend,Home,Alone
1078,tt3793764,3,Weekend,Home,Alone
1078,tt0266543,5,Weekend,Home,Alone
1078,tt0441773,5,Weekend,Home,Alone
1078,tt1232829,3,Weekend,Home,Alone
1078,tt0111161,5,Weekend,Home,Alone
1078,tt0993846,3,Weekend,Home,Alone
1078,tt0147800,5,Weekend,Home,Alone
1078,tt0343660,5,Weekend,Home,Alone
1078,tt0169547,5,Weekend,Home,Alone
1078,tt1632708,5,Weekend,Home,Alone
1078,tt1564367,5,Weekend,Home,Alone
1078,tt1707386,3,Weekend,Home,Alone
1078,tt1041829,4,Weekend,Home,Alone
1078,tt0120338,3,Weekend,Home,Alone
1078,tt1375666,4,Weekend,Home,Alone
1078,tt0454876,4,Weekday,Cinema,Family
1078,tt0181689,3,Weekday,Cinema,Family
1078,tt3793764,4,Weekday,Cinema,Family
1078,tt0266543,5,Weekday,Cinema,Family
1078,tt0441773,5,Weekday,Cinema,Family
1078,tt1232829,3,Weekday,Cinema,Family
1078,tt0111161,3,Weekday,Cinema,Family
1078,tt0993846,1,Weekday,Cinema,Family
1078,tt0147800,2,Weekday,Cinema,Family
1078,tt0343660,3,Weekday,Cinema,Family
1078,tt0169547,2,Weekday,Cinema,Family
1078,tt1632708,2,Weekday,Cinema,Family
1078,tt1564367,2,Weekday,Cinema,Family
1078,tt1707386,3,Weekday,Cinema,Family
1078,tt1041829,2,Weekday,Cinema,Family
1078,tt0120338,2,Weekday,Cinema,Family
1078,tt1375666,1,Weekday,Cinema,Family
1078,tt0454876,4,Weekend,Cinema,Family
1078,tt0181689,2,Weekend,Cinema,Family
1078,tt3793764,4,Weekend,Cinema,Family
1078,tt0266543,5,Weekend,Cinema,Family
1078,tt0441773,5,Weekend,Cinema,Family
1078,tt1232829,3,Weekend,Cinema,Family
1078,tt0111161,3,Weekend,Cinema,Family
1078,tt0993846,3,Weekend,Cinema,Family
1078,tt0147800,2,Weekend,Cinema,Family
